03/10/1986,MRK,150.88,TEST1
03/10/1986,PFE,55.25,TEST1
03/10/1986,T,92.62,TEST1
03/10/1986,VZ,118.37,TEST1
03/10/1986,WMT,36.88,TEST1
03/10/1986,IBM,148.5,TEST1
03/11/1986,C,77.25,TEST1
03/11/1986,GE,77.25,TEST1
03/11/1986,HD,17.0,TEST1
03/11/1986,IBM,152.0,TEST1
03/11/1986,JNJ,51.75,TEST1
03/11/1986,MRK,153.5,TEST1
03/11/1986,PFE,56.88,TEST1
03/11/1986,T,93.75,TEST1
03/11/1986,VZ,120.75,TEST1
03/11/1986,WMT,37.75,TEST1
03/11/1986,IBM,152.0,TEST1
03/12/1986,C,77.25,TEST1
03/12/1986,GE,77.0,TEST1
03/12/1986,HD,16.62,TEST1
03/12/1986,IBM,149.0,TEST1
03/12/1986,JNJ,51.5,TEST1
03/12/1986,MRK,155.5,TEST1
03/12/1986,PFE,55.88,TEST1
03/12/1986,T,94.25,TEST1
03/12/1986,VZ,122.25,TEST1
03/12/1986,WMT,37.88,TEST1
03/12/1986,IBM,149.0,TEST1
03/13/1986,C,78.5,TEST1
03/13/1986,GE,76.62,TEST1
03/13/1986,HD,16.12,TEST1
03/13/1986,IBM,150.5,TEST1
03/13/1986,JNJ,52.5,TEST1
03/13/1986,MRK,155.0,TEST1
03/13/1986,MSFT,28.0,TEST1
03/13/1986,PFE,56.38,TEST1
03/13/1986,T,93.87,TEST1
03/13/1986,VZ,122.75,TEST1
03/13/1986,WMT,39.38,TEST1
03/13/1986,IBM,150.5,TEST1
03/14/1986,C,79.75,TEST1
03/14/1986,GE,78.12,TEST1
03/14/1986,HD,16.5,TEST1
03/14/1986,IBM,150.38,TEST1
03/14/1986,JNJ,54.0,TEST1
03/14/1986,MRK,161.63,TEST1
03/14/1986,MSFT,29.0,TEST1
03/14/1986,PFE,57.0,TEST1
03/14/1986,T,94.12,TEST1
03/14/1986,VZ,126.5,TEST1
03/14/1986,WMT,40.5,TEST1
03/14/1986,IBM,150.38,TEST1
03/17/1986,C,78.12,TEST1
03/17/1986,GE,77.5,TEST1
03/17/1986,HD,16.12,TEST1
03/17/1986,IBM,150.88,TEST1
03/17/1986,JNJ,53.38,TEST1
03/17/1986,MRK,159.5,TEST1
03/17/1986,MSFT,29.5,TEST1
03/17/1986,PFE,57.13,TEST1
03/17/1986,T,92.75,TEST1
03/17/1986,VZ,124.75,TEST1
03/17/1986,WMT,39.88,TEST1
03/17/1986,IBM,150.88,TEST1
03/18/1986,C,77.25,TEST1
03/18/1986,GE,78.25,TEST1
03/18/1986,HD,16.25,TEST1
03/18/1986,IBM,152.38,TEST1
03/18/1986,JNJ,53.0,TEST1
03/18/1986,MRK,159.63,TEST1
03/18/1986,MSFT,28.75,TEST1
03/18/1986,PFE,57.63,TEST1
03/18/1986,T,92.62,TEST1
03/18/1986,VZ,126.5,TEST1
03/18/1986,WMT,39.13,TEST1
03/18/1986,IBM,152.38,TEST1
03/19/1986,C,76.0,TEST1
03/19/1986,GE,77.75,TEST1
03/19/1986,HD,15.75,TEST1
03/19/1986,IBM,151.63,TEST1
03/19/1986,JNJ,53.25,TEST1
03/19/1986,MRK,161.25,TEST1
03/19/1986,MSFT,28.25,TEST1
03/19/1986,PFE,57.75,TEST1
03/19/1986,T,91.5,TEST1
03/19/1986,VZ,125.12,TEST1
03/19/1986,WMT,38.5,TEST1
03/19/1986,IBM,151.63,TEST1
03/20/1986,C,76.25,TEST1
03/20/1986,GE,78.37,TEST1
03/20/1986,HD,15.75,TEST1
03/20/1986,IBM,150.13,TEST1
03/20/1986,JNJ,54.0,TEST1
03/20/1986,MRK,166.0,TEST1
03/20/1986,MSFT,27.5,TEST1
03/20/1986,PFE,59.0,TEST1
03/20/1986,T,91.37,TEST1
03/20/1986,VZ,124.5,TEST1
03/20/1986,WMT,37.88,TEST1
03/20/1986,IBM,150.13,TEST1
03/21/1986,C,76.62,TEST1
03/21/1986,GE,76.0,TEST1
03/21/1986,HD,15.88,TEST1
03/21/1986,IBM,149.0,TEST1
03/21/1986,JNJ,54.25,TEST1
03/21/1986,MRK,161.25,TEST1
03/21/1986,MSFT,26.75,TEST1
03/21/1986,PFE,58.75,TEST1
03/21/1986,T,91.0,TEST1
03/21/1986,VZ,123.5,TEST1
03/21/1986,WMT,36.25,TEST1
03/21/1986,IBM,149.0,TEST1
03/24/1986,C,76.87,TEST1
03/24/1986,GE,77.12,TEST1
03/24/1986,HD,15.63,TEST1
03/24/1986,IBM,148.88,TEST1
03/24/1986,JNJ,55.13,TEST1
03/24/1986,MRK,160.0,TEST1
03/24/1986,MSFT,26.0,TEST1
03/24/1986,PFE,58.75,TEST1
03/24/1986,T,91.87,TEST1
03/24/1986,VZ,122.25,TEST1
03/24/1986,WMT,39.38,TEST1
03/24/1986,IBM,148.88,TEST1
03/25/1986,C,75.37,TEST1
03/25/1986,GE,76.5,TEST1
03/25/1986,HD,16.37,TEST1
03/25/1986,IBM,148.0,TEST1
03/25/1986,JNJ,56.0,TEST1
03/25/1986,MRK,161.13,TEST1
03/25/1986,MSFT,26.5,TEST1
03/25/1986,PFE,58.25,TEST1
03/25/1986,T,91.25,TEST1
03/25/1986,VZ,122.75,TEST1
03/25/1986,WMT,39.0,TEST1
03/25/1986,IBM,148.0,TEST1
03/26/1986,C,76.25,TEST1
03/26/1986,GE,78.37,TEST1
03/26/1986,HD,16.25,TEST1
03/26/1986,IBM,147.63,TEST1
03/26/1986,JNJ,57.0,TEST1
03/26/1986,MRK,167.5,TEST1
03/26/1986,MSFT,27.25,TEST1
03/26/1986,PFE,59.63,TEST1
03/26/1986,T,91.75,TEST1
03/26/1986,VZ,123.0,TEST1
03/26/1986,WMT,39.63,TEST1
03/26/1986,IBM,147.63,TEST1
03/27/1986,C,76.62,TEST1
03/27/1986,GE,78.0,TEST1
03/27/1986,HD,16.0,TEST1
03/27/1986,IBM,149.13,TEST1
03/27/1986,JNJ,57.25,TEST1
03/27/1986,MRK,169.75,TEST1
03/27/1986,MSFT,27.75,TEST1
03/27/1986,PFE,60.75,TEST1
